product_name,retail_price,per_from_retail,wholesale_price,brand,category,sub_category
ICI GENERAL PURPOSE STOPER 1.5KG,8608.972846810217,0.7657016076035774,6175.783132942229,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2113.5439941183304,0.6689128112057299,1503.0232982158825,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,846.6526847711701,0.6512667705841572,642.9657030242174,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2049.2399748441303,0.5810617293891166,1326.3250326098068,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,132.35648641132582,0.7284437893967396,99.09116569664923,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2012.2464717781315,0.8025984065577385,1489.4627734767882,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1703.360406167683,0.679790526032401,1216.5508973274605,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,3714.49118708623,0.7702307236089565,2861.682940242609,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2537.4181752229683,0.7843602055908767,1651.2726346565853,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,2818.4307733075725,0.8420091908224768,2071.044417402171,Causeway Paints,Paints,Enamel Paint
PAINT REMOVER 190ML,354.1189513130451,0.6560260179287647,254.89409581110615,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,509.10139684164557,0.7360019531994008,379.1191338914228,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4331.052154652774,0.6635872344533504,3389.477437472026,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3705.8039739711944,0.6824409909526692,2650.962865286439,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1646.6338532525058,0.8413091275166829,1273.7113425352566,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1086.2484102447647,0.6967577516567446,798.456012988714,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3024.684416924395,0.7444604907252748,2180.139801461718,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,658.4482770417778,0.6910033193347428,556.5238477632246,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",352.60718454928485,0.8019899574478283,231.52965373508184,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3883.800984126576,0.7873468307343603,2804.801899773526,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,8204.024138210452,0.690426159953353,5662.070957112383,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8908.639062006803,0.785376499868564,6967.936020956067,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2004.9041476485816,0.7954342528449143,1404.7403092050145,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,816.06642344546,0.6783679866622222,626.625148944249,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2065.9696060173947,0.7438730855985523,1632.0062158683002,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,141.5365903929518,0.8475519263699064,107.6083362330637,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,3066.565600245276,0.765387013744974,2367.3345568653294,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,2291.496506537619,0.8414699810112781,1717.5731131870411,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,5328.053037040908,0.6849023522714678,3977.4880913624092,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3511.4399910274674,0.8078930021417423,2674.7061242655464,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,4128.004230979106,0.807767484634042,3209.1911401143634,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1876.83188423368,0.6665427040614987,1420.4755318454083,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,515.4849895613389,0.6985522203032305,361.09403740867015,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,725.3620089078161,0.6630619671166433,460.2768717804775,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4961.685901035186,0.726544372180137,4219.599922036016,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,4037.6562877003657,0.7667410053989628,2698.742752283062,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,2018.3283669850296,0.6165293394999378,1304.9737810952884,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1181.5436207462133,0.7538176660423653,773.3592374500239,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3240.114026517175,0.7597865905481679,2456.252639191598,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,817.9471768285623,0.7647863800097324,621.801134273949,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",336.6404863679077,0.7617925274715829,294.4927766631004,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4485.60264110535,0.6796606275375566,3100.547472410437,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,7997.042455877266,0.837982235478031,6513.868235168351,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,9162.271561251475,0.6697507033750062,7596.688451346417,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2073.6015418950074,0.7457080172687145,1511.245920980859,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,952.6148826707372,0.8141165638974533,779.2843257795619,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2399.583086318424,0.8426751339744131,1686.3150231452305,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,143.77439536743535,0.7616240077935224,118.26585713041575,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2431.494481716222,0.7914428197914232,1864.760932293849,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,2199.5882363455617,0.6724416491112253,1680.3145189611967,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4271.533190426384,0.8169329519526367,3593.338438607404,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3282.1384480730426,0.7707682658855493,2499.586692952805,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,4165.8187794488695,0.8338868537338974,3058.1560973677397,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1865.7393691998727,0.704572474740508,1258.2834497600982,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,453.1413380158194,0.690398923580969,346.63307413247225,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,672.4576327151386,0.7466631512619961,521.7956665916086,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4705.068797523523,0.7890564853743924,3590.0046995170856,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3996.381222316758,0.7360098232568942,2727.955814464942,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1783.662308980469,0.668579884425871,1377.400430079408,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1174.5888475801953,0.7418455207494216,933.4807432899286,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3228.029484309885,0.6725798420736812,2191.186549603745,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,807.4391434805248,0.8164093877659269,519.5650955181807,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",332.3497273028702,0.7407492690376133,280.85845372383807,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4153.93540345782,0.705303879685928,2825.109376900398,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,8707.559105469778,0.6890997149460972,6336.50672664282,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8908.434713108994,0.8314233494159907,6897.609521165689,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2149.757163615331,0.7382614010923203,1647.4810551503983,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,962.4596772579222,0.7978429241590619,663.8410950668673,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2196.338112953694,0.7576293619398267,1688.3775767800155,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,148.87328944098806,0.7666908042134364,104.69729213339215,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2649.9655124246888,0.714370275137071,1940.6675645564005,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1957.265851542867,0.6976686695718554,1636.6209197020141,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4340.560159071927,0.7018539256994016,3254.8678807988213,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3357.502789439223,0.7572533890297978,2448.4289927964564,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3800.0258744063503,0.6953765233032726,3169.9633644879495,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1770.188621441496,0.8173560722069177,1283.7896829346391,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,463.8762857078233,0.6723051872005416,318.46326861174566,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,663.0055029155174,0.7055132273718844,391.17083184907244,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,5145.145159590545,0.8355335725424926,3751.3609708299027,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3413.4961377815016,0.73079346945564,2966.031750076723,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1833.7021278052457,0.7367816595207756,1191.5549421627338,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1146.122886307141,0.6572548974972824,942.0099656956156,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2732.283490082909,0.7550677421993709,2179.2531237731214,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,759.1982611943045,0.7893996271729586,605.7871723495157,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",390.31729402598097,0.8307425925642721,240.42075549017943,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4474.017870925059,0.7751765554379932,3312.8611809282997,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,8578.456283956066,0.8419519513405385,6378.317636083288,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,9736.955071474082,0.7634920971395914,6591.15686543212,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2259.5846683953314,0.8019583731156915,1662.6358006683806,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,861.1709252640555,0.6998451854026044,719.1106173368629,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1914.1988596729636,0.6628739794660252,1706.062617080881,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,153.03823908236572,0.7682571055597408,107.34633781032953,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2519.8216035190744,0.6690098313657158,1735.015966242866,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1947.8290852516154,0.8311435498186392,1530.490397162628,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4569.185011190559,0.7396424116940531,3405.1686269750016,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3323.5834318765205,0.8211218806852363,2152.242719093741,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,4040.7354806168896,0.821244303959809,2804.0815083567613,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1892.97246507194,0.7343046075166657,1267.8438430494618,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,432.2904281809825,0.7516151297516984,262.75750243174315,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,639.5845065137952,0.7615062741698533,525.3915937695939,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,5298.546031639255,0.6722342258197833,3439.3977707572667,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,4034.468625816362,0.721388810509325,2866.069981981652,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1365.1820798442905,0.8093519258481177,1225.0634182295817,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1057.5432806875174,0.7585213336041068,753.2533385262391,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2562.273906552229,0.8020149144578841,1982.9197155780166,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,606.3039647513004,0.7940701410202748,524.7050167872155,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",300.01167982556603,0.7650482360118608,217.82014270342472,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3348.0887538068696,0.7482847316771296,2691.562230936506,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,6645.7901764608505,0.7918586646584548,4966.103700091889,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8449.634299023819,0.6788989689161482,5850.531789201354,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1828.1407359224263,0.7087120520811998,1241.4703758653188,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,764.1326325141086,0.6853139456129066,613.7756880087647,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1885.0283019001279,0.8182128631342097,1244.9063929670094,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,118.60600391391137,0.767792707678354,99.93003395517124,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2119.0835236794214,0.8456904188601699,1622.279473517147,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1860.5716466741567,0.765576211544117,1359.091688475526,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,3891.2390292225637,0.7595769931565642,3100.601282471175,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2955.3168428477793,0.6869445493057362,1914.237110944371,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3576.2814986227145,0.8410062033203959,2291.013541959219,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1438.8608888736144,0.70967495652509,1201.7507124046672,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,362.4964100292912,0.7855556414253185,260.598246447046,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,581.6847009458903,0.8453127910205566,451.6144419944807,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4010.238758928778,0.6883405833687619,3062.7171673115713,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3176.5625426399356,0.7203987948808624,2217.758820987443,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1552.5076454899377,0.6829585896131493,1162.7492990819842,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1051.6435266027502,0.8484883028562,787.4476197568089,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2597.781207401154,0.7343150665942701,1854.93679951495,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,612.5197630010229,0.8234848777361939,528.1001448964737,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",337.4063307233456,0.8005189735162136,248.4194503270575,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3485.471217348768,0.7398941319114815,2881.076020655942,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,7348.283379267383,0.68157564999042,5663.361409715284,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,7776.076869036344,0.6908709368239598,6372.117333597403,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1982.6241539476837,0.7987507512795422,1379.306193607307,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,830.5165352781185,0.7818008885939081,608.4539800129324,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1814.4474849244118,0.6835907091056587,1302.1096136829797,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,128.98022798744898,0.833376773365329,91.04432019743184,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2012.039939472506,0.654009115476694,1632.4625157325875,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1911.9809796686354,0.7960054205682823,1262.7642292623534,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4404.012681611489,0.6513872364172473,2968.150058429705,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2528.575678931993,0.7890503286103907,1850.565360923751,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3312.1326346555365,0.6831984559966238,2639.330714489906,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1637.0892702573012,0.8277030152113534,1207.3428647056796,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,369.15892982684176,0.8250863225481937,281.98356475031176,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,568.5865098677621,0.6978721181085307,402.81712589544213,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,3994.9228673758857,0.7423346804519042,3382.460347841982,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3409.55666172027,0.7944859786567788,2351.7229308637297,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1478.235678965788,0.8019058168228103,1232.7452857969404,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,921.2171593827306,0.6848204472105114,778.9708085961394,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2526.58640373331,0.8017553609397844,1974.3927710877426,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,658.597630486607,0.7087234093071096,488.7145552427055,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",337.47428211010134,0.7401351469406574,220.6241793171013,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3626.0835402956827,0.7747198152433379,2432.509604064828,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,6983.166629212266,0.827719618805951,4728.483342836928,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,7179.599350518309,0.7231425219992477,5519.813942642607,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1874.4957097356098,0.7321203816296131,1337.3383144175925,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,766.7595871813211,0.7956704444847493,547.8963037470234,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1812.7887802197165,0.8176555897529002,1322.4201327445862,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,120.44156457920221,0.6999347755419831,90.10434739910146,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2024.0526783062332,0.767781543895569,1744.3646023126635,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1707.905144561721,0.7961615972521168,1354.929503465016,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4318.978080371309,0.8259435262339253,3218.8980583365565,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2755.094736831186,0.707589241856206,1983.404720231461,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3173.9143080788663,0.7839020121577711,2299.1810797719677,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1659.450296520301,0.8193012235087095,1061.6344359556917,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,346.1320794752639,0.6934832744255125,304.80139442685334,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,581.6764104217048,0.6790542845106117,456.69600543402265,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4621.159060106788,0.7842416504214189,2868.6774413552203,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3185.386504457469,0.7801881932959402,2584.6734972955996,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1440.145583762366,0.7049524671266411,1049.5906228511121,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1063.6385483538638,0.8210706319468281,738.970660718096,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2480.544077984399,0.7504857102370224,1860.494857389347,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,683.1958302380165,0.8246645665786527,467.70224852902425,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",286.74030825350906,0.728618175521962,211.31095763790933,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3339.712305476058,0.7245659911708908,2748.3984590711443,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,6334.787349640755,0.7623969159879929,5392.217868590021,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,7713.804915039974,0.7004918545438735,5860.15210091196,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1651.4816315302319,0.7121777802216956,1352.8906161361958,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,780.3048170208601,0.7741548367722221,647.1038502129423,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1924.5316196151466,0.8178441599198918,1322.5658063705673,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,141.06134448645605,0.7535649549690392,98.89565503139548,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,1957.687973689513,0.7547242909896634,1669.5733794011066,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1732.433682557511,0.7124583022950934,1474.7988504022726,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,4114.793068067683,0.7961792583511766,3266.0518460682583,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2602.09745366018,0.6878221496265141,2188.2825206052066,Causeway Paints,Paints,Anticorrosive
